prompt_id,stage,annotator,system_id,run_timestamp,response_path,tool_trace_path,tool_routing,citation_validity,fallback_robustness,evidence_integrity,rag_fidelity_score,citation_relevance_score,source_fit_score,actionability_score,clarification_quality_score,citation_quality_score,persona_compliance_score,stage_awareness_score,tone_constructive_score,timeline_guidance,expectation_management,novelty_assessment,evidence_gap_detection,hypothesis_generation,distractor_rejection,experiment_design,scope_feasibility,feasibility_analysis,skills_gap_guidance,domain_mapping,risk_analysis,plan_completeness,resource_estimation,timeline_quality,risk_mitigation,additional_notes,student_actionability_score,student_clarity_score,student_constraint_fit_score,student_confidence_gain_score,student_path_ready,student_failure_modes,student_outcome_score
stage_f_01,F,student_judge_upgrade,mentor_manual,2025-11-03T13:56:24.232352Z,evals-for-papers/results/raw_logs/stage_f/stage_f_01.txt,evals-for-papers/results/raw_logs/stage_f/stage_f_01_tools.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.90,1.80,1.47,1.70,1,1,1.74
stage_f_02,F,student_judge_upgrade,mentor_manual,2025-11-03T13:57:04.055149Z,evals-for-papers/results/raw_logs/stage_f/stage_f_02.txt,evals-for-papers/results/raw_logs/stage_f/stage_f_02_tools.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77,1.87,1.47,1.73,1,1,1.71
stage_f_03,F,student_judge_upgrade,mentor_manual,2025-11-03T13:57:27.077369Z,evals-for-papers/results/raw_logs/stage_f/stage_f_03.txt,evals-for-papers/results/raw_logs/stage_f/stage_f_03_tools.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27,1.60,1.03,1.47,1,1,1.32
stage_f_04,F,student_judge_upgrade,mentor_manual,2025-11-03T13:57:55.567847Z,evals-for-papers/results/raw_logs/stage_f/stage_f_04.txt,evals-for-papers/results/raw_logs/stage_f/stage_f_04_tools.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83,1.87,1.57,1.70,1,1,1.75
stage_f_05,F,student_judge_upgrade,mentor_manual,2025-11-03T13:58:26.674893Z,evals-for-papers/results/raw_logs/stage_f/stage_f_05.txt,evals-for-papers/results/raw_logs/stage_f/stage_f_05_tools.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,1.60,1.17,1.33,1,1,1.37
stage_f_06,F,student_judge_upgrade,mentor_manual,2025-11-03T13:58:52.792320Z,evals-for-papers/results/raw_logs/stage_f/stage_f_06.txt,evals-for-papers/results/raw_logs/stage_f/stage_f_06_tools.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83,1.87,1.57,1.67,1,1,1.75
stage_f_07,F,student_judge_upgrade,mentor_manual,2025-11-03T13:59:18.694583Z,evals-for-papers/results/raw_logs/stage_f/stage_f_07.txt,evals-for-papers/results/raw_logs/stage_f/stage_f_07_tools.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33,1.60,1.10,1.23,1,1,1.33
stage_f_08,F,student_judge_upgrade,mentor_manual,2025-11-03T13:59:36.720989Z,evals-for-papers/results/raw_logs/stage_f/stage_f_08.txt,evals-for-papers/results/raw_logs/stage_f/stage_f_08_tools.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1.60,1.27,1.37,1,1,1.45
stage_f_09,F,student_judge_upgrade,mentor_manual,2025-11-03T13:59:57.131754Z,evals-for-papers/results/raw_logs/stage_f/stage_f_09.txt,evals-for-papers/results/raw_logs/stage_f/stage_f_09_tools.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77,1.87,1.40,1.63,1,1,1.68
stage_f_10,F,student_judge_upgrade,mentor_manual,2025-11-03T14:00:18.598499Z,evals-for-papers/results/raw_logs/stage_f/stage_f_10.txt,evals-for-papers/results/raw_logs/stage_f/stage_f_10_tools.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43,1.60,1.37,1.63,1,1,1.49
stage_f_11,F,student_judge_upgrade,mentor_manual,2025-11-03T14:00:37.966217Z,evals-for-papers/results/raw_logs/stage_f/stage_f_11.txt,evals-for-papers/results/raw_logs/stage_f/stage_f_11_tools.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.60,1.50,0.97,1.47,1,1,1.40
stage_f_12,F,student_judge_upgrade,mentor_manual,2025-11-03T14:01:03.108823Z,evals-for-papers/results/raw_logs/stage_f/stage_f_12.txt,evals-for-papers/results/raw_logs/stage_f/stage_f_12_tools.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87,1.87,1.63,1.87,1,1,1.81
stage_f_13,F,student_judge_upgrade,mentor_manual,2025-11-03T14:01:20.570302Z,evals-for-papers/results/raw_logs/stage_f/stage_f_13.txt,evals-for-papers/results/raw_logs/stage_f/stage_f_13_tools.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27,1.57,1.20,1.37,1,0,1.34
stage_f_14,F,student_judge_upgrade,mentor_manual,2025-11-03T14:01:37.683546Z,evals-for-papers/results/raw_logs/stage_f/stage_f_14.txt,evals-for-papers/results/raw_logs/stage_f/stage_f_14_tools.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87,1.87,1.40,1.73,1,1,1.73
stage_f_15,F,student_judge_upgrade,mentor_manual,2025-11-03T14:01:55.334672Z,evals-for-papers/results/raw_logs/stage_f/stage_f_15.txt,evals-for-papers/results/raw_logs/stage_f/stage_f_15_tools.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57,1.60,1.23,1.47,1,1,1.48
