prompt_id,stage,annotator,system_id,run_timestamp,response_path,tool_trace_path,tool_routing,citation_presence,citation_validity,fallback_robustness,asks_questions,evidence_integrity,rag_fidelity_score,citation_relevance_score,source_fit_score,actionability_score,question_quality_score,citation_quality_score,persona_compliance_score,stage_awareness_score,tone_constructive_score,constraint_handling,timeline_guidance,expectation_management,novelty_assessment,evidence_gap_detection,hypothesis_generation,distractor_rejection,experiment_design,scope_feasibility,feasibility_analysis,skills_gap_guidance,domain_mapping,risk_analysis,plan_completeness,resource_estimation,timeline_quality,risk_mitigation,additional_notes
stage_d_01,D,,mentor_manual,2025-10-23T08:38:07.966630Z,evals-for-papers/results/raw_logs/stage_d/stage_d_01.txt,evals-for-papers/results/raw_logs/stage_d/stage_d_01_tools.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage_d_02,D,,mentor_manual,2025-10-23T08:41:01.901989Z,evals-for-papers/results/raw_logs/stage_d/stage_d_02.txt,evals-for-papers/results/raw_logs/stage_d/stage_d_02_tools.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage_d_03,D,,mentor_manual,2025-10-23T08:45:28.804659Z,evals-for-papers/results/raw_logs/stage_d/stage_d_03.txt,evals-for-papers/results/raw_logs/stage_d/stage_d_03_tools.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage_d_04,D,,mentor_manual,2025-10-23T08:51:38.968492Z,evals-for-papers/results/raw_logs/stage_d/stage_d_04.txt,evals-for-papers/results/raw_logs/stage_d/stage_d_04_tools.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage_d_05,D,,mentor_manual,2025-10-23T08:56:14.876472Z,evals-for-papers/results/raw_logs/stage_d/stage_d_05.txt,evals-for-papers/results/raw_logs/stage_d/stage_d_05_tools.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage_d_06,D,,mentor_manual,2025-10-23T08:59:16.654484Z,evals-for-papers/results/raw_logs/stage_d/stage_d_06.txt,evals-for-papers/results/raw_logs/stage_d/stage_d_06_tools.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage_d_07,D,,mentor_manual,2025-10-23T09:02:10.733240Z,evals-for-papers/results/raw_logs/stage_d/stage_d_07.txt,evals-for-papers/results/raw_logs/stage_d/stage_d_07_tools.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage_d_08,D,,mentor_manual,2025-10-23T09:06:01.922279Z,evals-for-papers/results/raw_logs/stage_d/stage_d_08.txt,evals-for-papers/results/raw_logs/stage_d/stage_d_08_tools.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage_d_09,D,,mentor_manual,2025-10-23T09:09:45.455976Z,evals-for-papers/results/raw_logs/stage_d/stage_d_09.txt,evals-for-papers/results/raw_logs/stage_d/stage_d_09_tools.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage_d_10,D,,mentor_manual,2025-10-23T09:13:08.211326Z,evals-for-papers/results/raw_logs/stage_d/stage_d_10.txt,evals-for-papers/results/raw_logs/stage_d/stage_d_10_tools.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage_d_11,D,,mentor_manual,2025-10-23T09:19:29.667263Z,evals-for-papers/results/raw_logs/stage_d/stage_d_11.txt,evals-for-papers/results/raw_logs/stage_d/stage_d_11_tools.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage_d_12,D,,mentor_manual,2025-10-23T09:22:30.709905Z,evals-for-papers/results/raw_logs/stage_d/stage_d_12.txt,evals-for-papers/results/raw_logs/stage_d/stage_d_12_tools.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage_d_13,D,,mentor_manual,2025-10-23T09:26:21.660240Z,evals-for-papers/results/raw_logs/stage_d/stage_d_13.txt,evals-for-papers/results/raw_logs/stage_d/stage_d_13_tools.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage_d_14,D,,mentor_manual,2025-10-23T09:28:43.547978Z,evals-for-papers/results/raw_logs/stage_d/stage_d_14.txt,evals-for-papers/results/raw_logs/stage_d/stage_d_14_tools.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage_d_15,D,,mentor_manual,2025-10-23T09:31:32.306157Z,evals-for-papers/results/raw_logs/stage_d/stage_d_15.txt,evals-for-papers/results/raw_logs/stage_d/stage_d_15_tools.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
